sample_id,basalt,carbonate,chloride,iron_oxide,oxalate,oxychlorine,phyllosilicate,silicate,sulfate,sulfide
S0766,1.8680030126545426e-07,6.233387510998746e-05,3.545061102151479e-06,1.1256245542443386e-07,5.203565409727718e-05,8.963306226540117e-05,8.29611476179201e-08,0.9987711031969715,1.9676990598241198e-06,2.4010630845632965e-06
S0767,0.22597529398379973,0.2612808022067243,0.007586609246360876,0.3353358008671036,0.00013187352467018725,0.22690364992344275,0.014585271039383637,0.8792550690751061,0.05794047420732785,0.009739522260177056
S0768,0.5743716727230689,0.5086431619820979,0.0008039006630757514,0.21814778792377326,0.0007628413346984922,0.2771653148807438,0.899760813063961,0.6856842714977529,0.24976829766630862,0.002387731018791408
S0769,0.01895572289720398,0.09202026410973964,0.042351037383242925,0.07053178163446464,8.33221615075681e-05,0.9773598983971298,0.1079747781885742,0.08653469590320385,0.37044315471452033,0.0030930064569026994
S0770,0.0008417039465365105,0.008441899173347629,0.048491034705209525,0.30991493223715866,0.00035829825446558224,0.8625394336559515,0.569941862887095,0.0032039860266455493,0.0014475886552747005,0.019213932290064777
S0771,0.9980957140580284,0.6973644915006171,0.0034110921588690214,0.017555952876742182,0.06370874723782328,0.2532563901395412,0.49359757395800447,0.0820317510709524,0.018070203688645977,3.5509434378448193e-06
S0772,0.07154895060502589,0.005906148593868955,0.029575580206601643,0.027746666704367946,1.7163364978042134e-05,0.031258674902157654,0.5818801012702399,0.021982538076365524,0.05935335842295122,0.0011838178068740196
S0773,0.012400210799260233,0.00016465642749745213,0.02610976943942795,0.005551403569992285,5.313877454083556e-05,0.03724089367021798,0.6805736412776904,0.01302641045288461,0.0028954424433837436,0.0023319083498781878
S0774,0.2715999969650847,0.0010561183180928801,0.0013794923803791795,0.021126093544021427,8.428595540742746e-05,0.007130372649626338,0.3900932124902186,0.12031979010631577,0.0009551427697048257,0.08027740527106861
S0775,0.07548304600710813,0.018780149331869965,0.09232741131081719,0.13039293012383144,2.7594020520787483e-05,0.12437756940616349,0.31210364231956783,0.0993117916020436,0.3204350446613618,0.004984654491177617
S0776,0.023416134203005333,0.008039554350984246,0.8941321123094028,0.2261786777907567,9.702943231409503e-05,0.029948144289470225,0.05412184622677033,0.011479969224916575,7.925664380973571e-05,0.010958752365443483
S0777,0.0045999048576138134,0.002387136415328931,0.824067690176492,0.0016477323078358792,0.00019750021684744473,8.407301644397875e-06,0.0007837967939425733,0.00036065375848029485,8.792884020859396e-06,5.627256187508027e-05
S0778,0.22658502603611463,0.0957941286153702,0.03265214418479468,0.572392820259772,3.478323715362069e-05,0.14724507841420825,0.18725608608918298,0.30455816495008337,0.43776381526739216,0.00020154929572599293
S0779,0.012378950136107746,0.028069349436595285,0.6241451204963218,0.03958777168796579,8.821962101182025e-05,0.001085565353006463,0.17381380700007218,0.05877693690491584,0.28166804327168493,0.0011633066974545544
S0780,0.014493107790789552,0.032867878674093264,0.015590992425168733,0.28654561888044516,0.0010203806798379047,0.9918661101395834,0.5002034909674524,0.018024636805564126,0.04761663767551913,0.020857956762718836
S0781,0.033847132557049804,0.0013843737538517893,0.017402584980955895,0.0035903545248010963,6.858785087716696e-05,0.001402000496595391,0.07841938457775535,0.030717539284056003,0.0004500331034954979,0.0002642525988585373
S0782,0.0027544992700110653,9.527949827340633e-05,0.00024719347043489475,0.049479343020569735,0.001445707625416935,0.07984883416677106,0.04494570804872198,0.006729628788769467,3.0037253750014467e-05,0.15886941291975976
S0783,0.0059214493770252,0.007595831417808069,0.0006437837357602018,0.016006890615602645,0.0003358527172248275,0.9814618059041981,0.5804560375114785,0.02707015997745279,0.005578381993169407,0.059955057306700296
S0784,0.03481405394472866,0.036992104350475674,0.00016228973295281308,0.010026795118560862,0.00012305895956494435,0.002096018249168975,0.5238158484722899,0.6657768116131165,0.0019034214492037404,0.0003336937822571243
S0785,0.22411773345916777,0.052627777719732025,0.04893697548949733,0.0630417644985646,3.0936840411565524e-05,0.09450868227330128,0.7632536583011394,0.18799757642894066,0.41519454842260195,0.04047332005054188
S0786,0.0076845940202201,0.016580616749758435,0.023861786746448056,0.204902530038529,0.0002687584694231061,0.9930843154236334,0.6624682403341504,0.018978280541443505,0.0020280139441946825,0.012344815409543129
S0787,9.990209754153029e-05,1.7618904391842807e-05,0.3046562641580632,0.739716627568454,1.0044943005502465e-05,0.8404628877728828,0.9448094752999788,0.025602003681548927,0.004277591647473149,0.004924721526002937
S0788,0.26374217724860993,0.3488066086496078,0.18115410262942747,0.8272032930196233,3.7511981994982245e-05,0.5929324810134755,0.47911540390828494,0.18978996770444492,0.4834049206556981,0.004347064887431218
S0789,0.3491385536662473,0.017639104465560017,0.01153046000718316,0.018741549551850645,5.677022483288859e-06,0.03757374567654365,0.8654795098403354,0.3663792743215617,0.09841930859621577,0.003578306562024034
S0790,0.20302025502230292,0.09815576235557072,0.04123965757480767,0.13151631680074602,9.858720601415052e-06,0.07925755153963511,0.46159622266051537,0.12833137926032231,0.2380608224929899,0.0016604862079947363
S0791,1.893299010364599e-06,1.9136254589599976e-08,0.6680951333810233,0.4106479345552806,8.424665950389114e-06,0.07595297566618292,0.9896470167815569,0.002178129820427177,0.001977496177728769,0.0006873111284759983
S0792,0.12297122558103579,0.04550946989437229,0.3539923475518458,0.07522284960858588,0.0005735193517509379,0.12695466935483501,0.14211106924730013,0.03255914326472536,0.22992594794242766,0.012847503155514039
S0793,0.011130670541540323,0.4121178375223214,0.04357019581753684,0.32532536929679784,0.0008771272667976045,0.30020822589944884,4.196536261478087e-06,0.0015738495727652029,0.044258419246747394,0.004748150601157988
